,Logical Regression,Train-Time(Log Reg),Decision Tree,Train-Time(Decision Tree),Random Forest,Train-Time(Random Forest),Naive Bayes,Train-Time(Naive Bayes),SVM,Train-Time(SVM)
388,0.8947368421052632,0.026002168655395508,0.8157894736842105,0.0009999275207519531,0.8157894736842105,0.11501073837280273,0.8947368421052632,0.0010004043579101562,0.8947368421052632,0.0010013580322265625
389,1.0,0.022001266479492188,0.9736842105263158,0.0,1.0,0.12200641632080078,1.0,0.0,1.0,0.0
390,0.9473684210526315,0.021999359130859375,0.9736842105263158,0.0010018348693847656,0.9473684210526315,0.10800576210021973,0.9736842105263158,0.0009999275207519531,0.9736842105263158,0.0
391,0.9473684210526315,0.02400040626525879,0.9473684210526315,0.0010013580322265625,0.9473684210526315,0.12200784683227539,0.9473684210526315,0.0010001659393310547,1.0,0.0
392,1.0,0.021001100540161133,1.0,0.0010004043579101562,1.0,0.11300826072692871,1.0,0.0010001659393310547,1.0,0.0
393,0.8947368421052632,0.023001909255981445,0.868421052631579,0.0,0.868421052631579,0.12600970268249512,0.868421052631579,0.0010001659393310547,0.9210526315789473,0.0010013580322265625
394,1.0,0.024000883102416992,0.9736842105263158,0.0009996891021728516,0.9736842105263158,0.11700892448425293,0.9736842105263158,0.0,0.9736842105263158,0.0
395,0.9736842105263158,0.021998882293701172,0.9736842105263158,0.0010025501251220703,0.9736842105263158,0.10800600051879883,0.9736842105263158,0.0,0.9736842105263158,0.0
396,0.9473684210526315,0.021001577377319336,0.9473684210526315,0.0010001659393310547,0.9473684210526315,0.11601018905639648,0.9210526315789473,0.0010004043579101562,0.9736842105263158,0.0
397,0.9736842105263158,0.026003360748291016,0.9736842105263158,0.0,0.9736842105263158,0.1200094223022461,0.9736842105263158,0.0,0.9736842105263158,0.0
398,0.9473684210526315,0.01900172233581543,0.9210526315789473,0.0,0.9210526315789473,0.10300779342651367,0.9210526315789473,0.0010004043579101562,0.9736842105263158,0.0009999275207519531
399,0.9736842105263158,0.018001317977905273,0.9736842105263158,0.0,0.9736842105263158,0.10702180862426758,0.8947368421052632,0.0010008811950683594,0.9736842105263158,0.0
400,0.9210526315789473,0.025001049041748047,0.9210526315789473,0.0010006427764892578,0.9210526315789473,0.11100959777832031,0.9210526315789473,0.0,0.9736842105263158,0.0010004043579101562
401,0.8947368421052632,0.022001266479492188,0.9210526315789473,0.0,0.9210526315789473,0.11800885200500488,0.9210526315789473,0.0010001659393310547,0.9473684210526315,0.0010020732879638672
402,0.9736842105263158,0.02299976348876953,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.12200927734375,0.9736842105263158,0.0,1.0,0.0009999275207519531
403,1.0,0.029001712799072266,0.9473684210526315,0.0010018348693847656,0.9736842105263158,0.10700654983520508,0.9736842105263158,0.0009999275207519531,0.9736842105263158,0.0010001659393310547
404,0.9736842105263158,0.017000913619995117,0.9210526315789473,0.0010004043579101562,0.9473684210526315,0.11501049995422363,0.9473684210526315,0.0010001659393310547,1.0,0.0010001659393310547
405,0.9736842105263158,0.022001981735229492,0.9736842105263158,0.0,0.9736842105263158,0.11800885200500488,0.9736842105263158,0.0,0.9736842105263158,0.0
406,0.9210526315789473,0.018001317977905273,0.9210526315789473,0.0,0.9210526315789473,0.1220095157623291,0.8947368421052632,0.0009996891021728516,0.9210526315789473,0.0
407,0.9210526315789473,0.025001049041748047,0.8947368421052632,0.0010018348693847656,0.8947368421052632,0.10700654983520508,0.8947368421052632,0.0009999275207519531,0.9210526315789473,0.0010001659393310547
408,0.9736842105263158,0.02100086212158203,0.9210526315789473,0.0009999275207519531,0.9210526315789473,0.11600899696350098,0.9473684210526315,0.0010006427764892578,0.9736842105263158,0.0
409,0.9473684210526315,0.02100086212158203,0.9736842105263158,0.0010001659393310547,0.9473684210526315,0.11801028251647949,0.9473684210526315,0.0010004043579101562,0.9736842105263158,0.0
410,0.9210526315789473,0.02500152587890625,0.8947368421052632,0.0,0.8947368421052632,0.11100983619689941,0.8947368421052632,0.0009999275207519531,0.9473684210526315,0.0009999275207519531
411,0.9473684210526315,0.01800227165222168,0.9473684210526315,0.0010008811950683594,0.9473684210526315,0.12200736999511719,0.9473684210526315,0.0010001659393310547,0.9473684210526315,0.0
412,0.9736842105263158,0.019001245498657227,0.9736842105263158,0.0,0.9736842105263158,0.10300803184509277,0.9473684210526315,0.0,1.0,0.0010001659393310547
413,0.9736842105263158,0.023001670837402344,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.12601256370544434,0.9473684210526315,0.0,1.0,0.0009996891021728516
414,1.0,0.020000934600830078,0.9473684210526315,0.0,0.9736842105263158,0.13000822067260742,1.0,0.0,1.0,0.0
415,0.9736842105263158,0.018001794815063477,0.9210526315789473,0.0,0.9736842105263158,0.10800623893737793,0.9736842105263158,0.0,1.0,0.0
416,0.9210526315789473,0.021001577377319336,0.9210526315789473,0.0010001659393310547,0.9210526315789473,0.10400795936584473,0.9210526315789473,0.0009999275207519531,0.9473684210526315,0.0010001659393310547
417,1.0,0.023001909255981445,0.9736842105263158,0.0,1.0,0.10200786590576172,0.9736842105263158,0.0,1.0,0.0
418,0.9736842105263158,0.017000436782836914,0.8947368421052632,0.0010006427764892578,0.9736842105263158,0.10500812530517578,0.9736842105263158,0.0,0.9736842105263158,0.0010013580322265625
419,0.9736842105263158,0.023000001907348633,0.9736842105263158,0.0,0.9736842105263158,0.10400652885437012,0.9736842105263158,0.0010013580322265625,0.9736842105263158,0.0
420,0.9736842105263158,0.018000364303588867,0.9736842105263158,0.0,0.9473684210526315,0.15799355506896973,0.9473684210526315,0.0,0.9736842105263158,0.0
421,0.9210526315789473,0.02300262451171875,0.9473684210526315,0.0,0.9473684210526315,0.12100911140441895,0.9473684210526315,0.0009999275207519531,0.9473684210526315,0.0010001659393310547
422,0.9736842105263158,0.030002117156982422,0.9736842105263158,0.0010020732879638672,0.9736842105263158,0.11300849914550781,0.9736842105263158,0.0010018348693847656,1.0,0.0009987354278564453
423,0.9736842105263158,0.022001266479492188,0.9736842105263158,0.0010008811950683594,0.9736842105263158,0.11700725555419922,0.9736842105263158,0.0,1.0,0.0010001659393310547
424,0.9736842105263158,0.0240018367767334,0.9736842105263158,0.0,0.9736842105263158,0.11400890350341797,0.9736842105263158,0.0,1.0,0.0
425,1.0,0.024001359939575195,0.9210526315789473,0.0010008811950683594,0.9736842105263158,0.12801098823547363,0.9736842105263158,0.0010004043579101562,1.0,0.0
426,0.8947368421052632,0.02600240707397461,0.8947368421052632,0.0,0.868421052631579,0.10500621795654297,0.868421052631579,0.0010004043579101562,1.0,0.0
427,0.9473684210526315,0.019002199172973633,0.9473684210526315,0.0010006427764892578,0.9473684210526315,0.1110069751739502,0.9736842105263158,0.0010001659393310547,0.9473684210526315,0.0010006427764892578
428,0.9473684210526315,0.03200173377990723,0.9210526315789473,0.0010006427764892578,0.8947368421052632,0.12700796127319336,0.9210526315789473,0.0,0.9736842105263158,0.0
429,0.9473684210526315,0.02200150489807129,0.9473684210526315,0.0010001659393310547,0.9473684210526315,0.12200927734375,0.9210526315789473,0.0010006427764892578,0.9473684210526315,0.0009996891021728516
430,1.0,0.0240018367767334,0.9736842105263158,0.001001596450805664,0.9736842105263158,0.11200737953186035,1.0,0.0010001659393310547,1.0,0.0009999275207519531
431,1.0,0.02000141143798828,1.0,0.0,1.0,0.1090083122253418,0.9736842105263158,0.0,1.0,0.0
432,0.9473684210526315,0.028002023696899414,0.9473684210526315,0.0,0.9473684210526315,0.11800837516784668,0.9473684210526315,0.0009999275207519531,0.9473684210526315,0.0010001659393310547
433,0.9210526315789473,0.029001712799072266,0.8947368421052632,0.001001119613647461,0.8947368421052632,0.11800789833068848,0.9210526315789473,0.0010004043579101562,0.9736842105263158,0.0
434,0.9736842105263158,0.021001577377319336,0.9736842105263158,0.0009999275207519531,0.9736842105263158,0.11500883102416992,0.9736842105263158,0.0,1.0,0.0
435,0.9736842105263158,0.02500152587890625,0.9473684210526315,0.0010030269622802734,0.9736842105263158,0.13400721549987793,0.9736842105263158,0.0010004043579101562,1.0,0.0009996891021728516
436,0.8947368421052632,0.027005672454833984,0.8947368421052632,0.0,0.8947368421052632,0.11000466346740723,0.8947368421052632,0.0,0.8947368421052632,0.0
437,0.9736842105263158,0.019001245498657227,0.9736842105263158,0.0010001659393310547,0.9210526315789473,0.11300873756408691,0.9473684210526315,0.0010001659393310547,0.9736842105263158,0.0009999275207519531
438,1.0,0.02500295639038086,1.0,0.0010008811950683594,1.0,0.10700607299804688,1.0,0.0,1.0,0.0
439,0.8947368421052632,0.023001670837402344,0.8947368421052632,0.0010001659393310547,0.8947368421052632,0.11901021003723145,0.8947368421052632,0.0010004043579101562,0.9210526315789473,0.0
440,0.9473684210526315,0.021001100540161133,0.868421052631579,0.0,0.868421052631579,0.12900829315185547,1.0,0.0009999275207519531,0.9736842105263158,0.0
441,1.0,0.022999048233032227,1.0,0.0010004043579101562,0.9736842105263158,0.12400960922241211,0.9736842105263158,0.0009999275207519531,1.0,0.0010001659393310547
442,0.9736842105263158,0.023001670837402344,0.9736842105263158,0.0,0.9736842105263158,0.12100934982299805,0.9473684210526315,0.0009999275207519531,0.9736842105263158,0.0010001659393310547
443,1.0,0.018002748489379883,1.0,0.0,1.0,0.10700750350952148,1.0,0.0009999275207519531,1.0,0.0
