,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM)
730,0.9090909090909091,0.03377485275268555,0.9440559440559441,0.015630722045898438,0.9440559440559441,0.1727156639099121,0.9230769230769231,0.004325389862060547,0.9230769230769231,0.7344939708709717
731,0.9440559440559441,0.047278404235839844,0.9440559440559441,0.0,0.958041958041958,0.1778407096862793,0.965034965034965,0.0,0.958041958041958,1.362368106842041
732,0.958041958041958,0.04677319526672363,0.916083916083916,0.0,0.9790209790209791,0.17232322692871094,0.958041958041958,0.003509521484375,0.972027972027972,0.3748297691345215
733,0.9230769230769231,0.03164839744567871,0.965034965034965,0.01563262939453125,0.958041958041958,0.1566944122314453,0.951048951048951,0.0,0.951048951048951,0.5802395343780518
734,0.951048951048951,0.04728198051452637,0.9020979020979021,0.015631437301635742,0.951048951048951,0.1727156639099121,0.9370629370629371,0.015634536743164062,0.9440559440559441,1.4909265041351318
735,0.916083916083916,0.03126025199890137,0.916083916083916,0.015630006790161133,0.9230769230769231,0.15710091590881348,0.958041958041958,0.0,0.9300699300699301,0.967484712600708
736,0.9370629370629371,0.03126120567321777,0.9300699300699301,0.0,0.958041958041958,0.17272448539733887,0.9300699300699301,0.0009982585906982422,0.9440559440559441,0.21175217628479004
737,0.951048951048951,0.031646013259887695,0.951048951048951,0.0,0.951048951048951,0.15670108795166016,0.9300699300699301,0.0,0.965034965034965,0.593740701675415
738,0.9230769230769231,0.04728293418884277,0.951048951048951,0.0,0.965034965034965,0.1813361644744873,0.951048951048951,0.0,0.9440559440559441,0.45388078689575195
739,0.972027972027972,0.04727768898010254,0.951048951048951,0.015631914138793945,0.986013986013986,0.15669655799865723,0.972027972027972,0.0,0.972027972027972,0.44394516944885254
740,0.9440559440559441,0.04688906669616699,0.916083916083916,0.0,0.9300699300699301,0.18834543228149414,0.972027972027972,0.0009999275207519531,0.965034965034965,0.9178962707519531
741,0.9370629370629371,0.046889543533325195,0.8881118881118881,0.0,0.951048951048951,0.17271161079406738,0.9440559440559441,0.0,0.951048951048951,1.1124811172485352
742,0.951048951048951,0.0629119873046875,0.9230769230769231,0.0,0.965034965034965,0.1758427619934082,0.9370629370629371,0.0,0.951048951048951,2.2775726318359375
743,0.9370629370629371,0.031261444091796875,0.916083916083916,0.01563096046447754,0.9440559440559441,0.15709209442138672,0.9230769230769231,0.0,0.9370629370629371,1.245250940322876
744,0.9370629370629371,0.06292080879211426,0.916083916083916,0.0,0.972027972027972,0.15669536590576172,0.9370629370629371,0.0,0.958041958041958,0.6331734657287598
745,0.9440559440559441,0.031260013580322266,0.8881118881118881,0.01563096046447754,0.951048951048951,0.17272067070007324,0.958041958041958,0.0009992122650146484,0.9440559440559441,1.5095329284667969
746,0.9440559440559441,0.03164839744567871,0.9300699300699301,0.0,0.9440559440559441,0.17232775688171387,0.9300699300699301,0.0,0.958041958041958,1.3205649852752686
