,Unnamed: 0,Time(Log_Reg),Time(Lasso_Reg),Time(ELastic_Reg),Time(Rid_Reg),Accuracy(Log_Reg),Accuracy(Lasso_Reg),Accuracy(Elastic_Reg),Accuracy(Rid_Reg),MSE(Log_Reg),MSE(Lasso_Reg),MSE(Elastic_Reg),MSE(Rid_Reg),R-sq(Log_Reg),R-sq(Lasso_Reg),R-sq(Elastic_Reg),R-sq(Rid_Reg)
467,467,0.023000955581665,0.0,0.0,0.0,0.9473684210526316,0.9055241149173984,0.9071159085710644,0.8985316898484516,0.0526315789473684,0.1848503352701521,0.1822661851586892,0.1921776196419068,0.9104829210836278,0.9055241149173984,0.9071159085710644,0.8985316898484516
468,468,0.0220036506652832,0.0009992122650146,0.0010004043579101,0.0,0.9736842105263158,0.9181390036028408,0.911905469354814,0.923133579229333,0.0263157894736842,0.1807415406789689,0.1899610815504405,0.1769807304979967,0.9599578503688092,0.9181390036028408,0.911905469354814,0.923133579229333
469,469,0.025001049041748,0.0010004043579101,0.0,0.0009989738464355,0.9736842105263158,0.8994264979670232,0.8963179036749982,0.9013744945344792,0.0263157894736842,0.1732143397841547,0.1787155907420948,0.1695463221122636,0.9489247311827956,0.8994264979670232,0.8963179036749982,0.9013744945344792
470,470,0.0199987888336181,0.0010046958923339,0.0,0.0,0.9473684210526316,0.9399217007356848,0.9345683353854995,0.9435938299091742,0.0526315789473684,0.1418306646279971,0.1485075191456079,0.1401430046434589,0.9252704031465092,0.9399217007356848,0.9345683353854995,0.9435938299091742
471,471,0.0210018157958984,0.0009994506835937,0.0009999275207519,0.0010011196136474,0.9736842105263158,0.924638780857716,0.9215296636166096,0.9227473614688748,0.0263157894736842,0.1591165410301702,0.1617815681692624,0.1692989879439415,0.9560693641618496,0.924638780857716,0.9215296636166096,0.9227473614688748
472,472,0.043001651763916,0.0009994506835937,0.001000165939331,0.0,0.9736842105263158,0.8935365298298749,0.8941088505426451,0.8901193628399817,0.0263157894736842,0.1778547749591648,0.1757366667687561,0.1807485651942795,0.9472954230235784,0.8935365298298749,0.8941088505426451,0.8901193628399817
473,473,0.0270020961761474,0.0009996891021728,0.002000093460083,0.0,0.9736842105263158,0.9366046478851434,0.9318507783585788,0.9410274776729456,0.0263157894736842,0.1656181716173781,0.1671696489105993,0.1637925002427764,0.9626352015732548,0.9366046478851434,0.9318507783585788,0.9410274776729456
474,474,0.0250027179718017,0.0009999275207519,0.0009999275207519,0.0010006427764892,0.9736842105263158,0.9072314561336076,0.906791097377728,0.905805488905964,0.0263157894736842,0.1705696986461441,0.17290957680819,0.1758542241735025,0.9523212045169384,0.9072314561336076,0.906791097377728,0.905805488905964
475,475,0.0210015773773193,0.0,0.0,0.0,0.9473684210526316,0.8931577676125989,0.8917059410221772,0.8856897603945454,0.0526315789473684,0.1813914915426702,0.1824666328157564,0.1893420289006905,0.9016817593790428,0.8931577676125989,0.8917059410221772,0.8856897603945454
476,476,0.027005910873413,0.0009973049163818,0.0010004043579101,0.0,0.9736842105263158,0.9246381844229564,0.9242651323647776,0.9276319479929048,0.0263157894736842,0.1718953075735929,0.166232614902745,0.1694704484933682,0.9599578503688092,0.9246381844229564,0.9242651323647776,0.9276319479929048
477,477,0.0400013923645019,0.0,0.0,0.0,0.9736842105263158,0.9217439226215328,0.923283868434646,0.92361000374391,0.0263157894736842,0.1697202300482909,0.1697718611552017,0.1694545251390661,0.9583333333333334,0.9217439226215328,0.923283868434646,0.92361000374391
478,478,0.0230038166046142,0.0,0.0010020732879638,0.0,0.9210526315789472,0.9004784112754891,0.8991423195249081,0.9014522205449584,0.0789473684210526,0.1894577130536394,0.1942303982384851,0.1942846620996314,0.875,0.9004784112754891,0.8991423195249081,0.9014522205449584
479,479,0.0259997844696044,0.0,0.0,0.0,1.0,0.9414239653470328,0.9433916788707007,0.9299943987523962,0.0,0.1601178911267819,0.1569561014910791,0.1770181019305952,1.0,0.9414239653470328,0.9433916788707007,0.9299943987523962
480,480,0.0300023555755615,0.0,0.0,0.0,0.9736842105263158,0.93699039578254,0.9373906824668584,0.9226467894366716,0.0263157894736842,0.1367079102818953,0.1408428405250753,0.1514745718148375,0.9525,0.93699039578254,0.9373906824668584,0.9226467894366716
481,481,0.0280013084411621,0.0,0.0,0.0010006427764892,0.9736842105263158,0.93241032195486,0.9215660916176354,0.9366049315734846,0.0263157894736842,0.161195529731166,0.1734451842269349,0.156618206979131,0.9581497797356828,0.93241032195486,0.9215660916176354,0.9366049315734846
482,482,0.0290029048919677,0.0,0.0,0.0,1.0,0.9611621218808754,0.9595007767533236,0.9631359869101012,0.0,0.1273608869560752,0.1299771985196658,0.1280317377679596,1.0,0.9611621218808754,0.9595007767533236,0.9631359869101012
483,483,0.0260024070739746,0.0009999275207519,0.001000165939331,0.001000165939331,0.9473684210526316,0.9286645836456824,0.929420731636591,0.9212866266599764,0.0526315789473684,0.1625276582237643,0.1597660927149313,0.1734240617076664,0.9192348565356004,0.9286645836456824,0.929420731636591,0.9212866266599764
484,484,0.027001142501831,0.0,0.0,0.0,1.0,0.9135860030672842,0.9139064011364466,0.912030489282891,0.0,0.1732488034257925,0.1725427958505226,0.1803184485323118,1.0,0.9135860030672842,0.9139064011364466,0.912030489282891
485,485,0.0260038375854492,0.0,0.0009996891021728,0.0010006427764892,1.0,0.8999712048939768,0.8998191663112575,0.9010166071822272,0.0,0.1952924222977881,0.1928994118868802,0.1969676031160478,1.0,0.8999712048939768,0.8998191663112575,0.9010166071822272
486,486,0.0189990997314453,0.0,0.0,0.0,0.9736842105263158,0.9604007928399828,0.9586032114113244,0.9621709193884476,0.0263157894736842,0.1180915635959043,0.1214218749811066,0.1201161395479331,0.967714528462192,0.9604007928399828,0.9586032114113244,0.9621709193884476
487,487,0.0260019302368164,0.0010006427764892,0.0,0.0010004043579101,1.0,0.961123667728726,0.9587052741521868,0.9592881255354856,0.0,0.1214905975440761,0.1255615477067537,0.1285079990442882,1.0,0.961123667728726,0.9587052741521868,0.9592881255354856
488,488,0.0279994010925292,0.001000165939331,0.0009999275207519,0.0009992122650146,1.0,0.940801968760718,0.9331681526289002,0.94395648281131,0.0,0.1546992237045824,0.165377073355344,0.1533391913235771,1.0,0.940801968760718,0.9331681526289002,0.94395648281131
489,489,0.0189998149871826,0.0,0.0010015964508056,0.0,0.9736842105263158,0.9233637019633816,0.9196955980325558,0.9258370188328426,0.0263157894736842,0.1701877557464737,0.1721080951623554,0.1666604678909204,0.9583333333333334,0.9233637019633816,0.9196955980325558,0.9258370188328426
490,490,0.0260043144226074,0.0009996891021728,0.0010011196136474,0.0,1.0,0.949038342048234,0.945906196769778,0.9513458056625772,0.0,0.1347100800080773,0.1419070880555305,0.1367645379967538,1.0,0.949038342048234,0.945906196769778,0.9513458056625772
491,491,0.0279994010925292,0.0,0.0010006427764892,0.0009999275207519,1.0,0.9531566811891992,0.9506736848121282,0.9546114167898768,0.0,0.1364670824201168,0.135634093803998,0.1326605707025941,1.0,0.9531566811891992,0.9506736848121282,0.9546114167898768
492,492,0.0260026454925537,0.0,0.0,0.0,0.9210526315789472,0.931900820017737,0.9284245446277366,0.9370148835378888,0.0789473684210526,0.1661078099374394,0.1712268287272728,0.1624226532492981,0.896457765667575,0.931900820017737,0.9284245446277366,0.9370148835378888
493,493,0.0270025730133056,0.0,0.0,0.0,0.9473684210526316,0.8685559533994587,0.8698643561596675,0.8746905295209003,0.0526315789473684,0.2165299561331701,0.2158386243461173,0.211561108508125,0.904642409033877,0.8685559533994587,0.8698643561596675,0.8746905295209003
494,494,0.0280015468597412,0.0010011196136474,0.0009994506835937,0.0010015964508056,0.9736842105263158,0.933065095807471,0.9296240536547942,0.9382449595877824,0.0263157894736842,0.1619864656143645,0.1617115810421735,0.1574174616653498,0.9588744588744588,0.933065095807471,0.9296240536547942,0.9382449595877824
495,495,0.0280003547668457,0.0,0.0,0.0,0.9473684210526316,0.9290749638196923,0.9297298986786756,0.9234321964847308,0.0526315789473684,0.1682475624178693,0.1668142265043516,0.1785104177678161,0.926070038910506,0.9290749638196923,0.9297298986786756,0.9234321964847308
496,496,0.0270013809204101,0.0010018348693847,0.0009996891021728,0.0010004043579101,0.9736842105263158,0.8662391485247168,0.8691039053816995,0.864704389473258,0.0263157894736842,0.1907689394200814,0.1877840437005283,0.1937343868363453,0.9407176287051482,0.8662391485247168,0.8691039053816995,0.864704389473258
497,497,0.025998830795288,0.0009987354278564,0.0,0.0,0.9736842105263158,0.9420064334626854,0.9414800324423418,0.9338275573131576,0.0263157894736842,0.1502573535728157,0.1503949012856416,0.1630125055200633,0.9599578503688092,0.9420064334626854,0.9414800324423418,0.9338275573131576
498,498,0.0230028629302978,0.0009973049163818,0.0,0.0,0.9736842105263158,0.9283090437532,0.9261841413361044,0.9323631456227892,0.0263157894736842,0.171169303874422,0.173128918361032,0.1639340874346135,0.962037962037962,0.9283090437532,0.9261841413361044,0.9323631456227892
499,499,0.0300025939941406,0.0010018348693847,0.0010006427764892,0.0,0.9736842105263158,0.938300781789138,0.935849475582478,0.935867910258016,0.0263157894736842,0.153278933693622,0.158016786662327,0.1606093618279832,0.9609053497942388,0.938300781789138,0.935849475582478,0.935867910258016
500,500,0.0240027904510498,0.0009987354278564,0.0009996891021728,0.0010013580322265,1.0,0.9601623420825196,0.9605181562469316,0.9624265900283892,0.0,0.1153975436421305,0.1127251885637757,0.121227533652471,1.0,0.9601623420825196,0.9605181562469316,0.9624265900283892
501,501,0.0210001468658447,0.0009994506835937,0.0009992122650146,0.0010008811950683,0.9473684210526316,0.9040922829273954,0.9064625130308815,0.9082887247626728,0.0526315789473684,0.1871793734331262,0.1878594524752771,0.1840790570209136,0.9230769230769232,0.9040922829273954,0.9064625130308815,0.9082887247626728
502,502,0.0230016708374023,0.0009999275207519,0.0010004043579101,0.0010004043579101,0.9736842105263158,0.9487328989406122,0.9487978071307634,0.9486157348447634,0.0263157894736842,0.1345547250235775,0.130206812467403,0.1378212484339862,0.9575892857142856,0.9487328989406122,0.9487978071307634,0.9486157348447634
503,503,0.0230014324188232,0.0,0.0,0.0,0.9736842105263158,0.9218769371700196,0.9168486552907332,0.9245895579839436,0.0263157894736842,0.1660761545309331,0.1703085675351186,0.1647628336324783,0.9581497797356828,0.9218769371700196,0.9168486552907332,0.9245895579839436
504,504,0.0230021476745605,0.0009994506835937,0.0009999275207519,0.001000165939331,0.9210526315789472,0.91757883444327,0.9148989111509784,0.921622654780146,0.0789473684210526,0.1767850457756508,0.1800200405330368,0.1782951131153662,0.8798735511064278,0.91757883444327,0.9148989111509784,0.921622654780146
505,505,0.0230002403259277,0.0010027885437011,0.0,0.0,0.9473684210526316,0.9442706057301689,0.9432702134088928,0.94503632369696,0.0526315789473684,0.1574479719244256,0.1547603891332505,0.157185542518373,0.9304666056724612,0.9442706057301689,0.9432702134088928,0.94503632369696
506,506,0.0239994525909423,0.0010006427764892,0.0,0.0010015964508056,0.9210526315789472,0.9006556400677675,0.8950054966281713,0.9059908785609232,0.0789473684210526,0.1803082669192948,0.1869890108991931,0.1774179813650528,0.8618181818181818,0.9006556400677675,0.8950054966281713,0.9059908785609232
507,507,0.0260012149810791,0.0009996891021728,0.001000165939331,0.0,0.9210526315789472,0.9301320569574816,0.9288049346445169,0.9299184993191132,0.0789473684210526,0.1530493038608797,0.1518573839543377,0.1584158240298467,0.8833162743091095,0.9301320569574816,0.9288049346445169,0.9299184993191132
508,508,0.0260014533996582,0.0010006427764892,0.0009999275207519,0.0010006427764892,0.9736842105263158,0.9267781447643996,0.9231445503028266,0.9303670805970256,0.0263157894736842,0.1743927055750292,0.1752289656319713,0.172500568228895,0.9613821138211384,0.9267781447643996,0.9231445503028266,0.9303670805970256
509,509,0.0270018577575683,0.0,0.0,0.0010013580322265,0.9210526315789472,0.8877821452921988,0.8812278208062756,0.8933163296931969,0.0789473684210526,0.1907535302431331,0.1985998436901924,0.1856842477091626,0.8574999999999999,0.8877821452921988,0.8812278208062756,0.8933163296931969
510,510,0.0290019512176513,0.0,0.0,0.0,0.9736842105263158,0.9422515012810232,0.9429315204096552,0.9403968060298208,0.0263157894736842,0.1559243611637814,0.1523415672416864,0.1547370211878343,0.9629268292682926,0.9422515012810232,0.9429315204096552,0.9403968060298208
511,511,0.0360031127929687,0.0,0.0009999275207519,0.0,0.8947368421052632,0.901893263415974,0.891161004961855,0.906467971385016,0.1052631578947368,0.2018518257223119,0.2108997216600996,0.2011613950972298,0.8461538461538461,0.901893263415974,0.891161004961855,0.906467971385016
512,512,0.0350046157836914,0.0,0.0010018348693847,0.001000165939331,0.9210526315789472,0.9356330668089208,0.933761506462113,0.9331032739114564,0.0789473684210526,0.1564161227436976,0.1630504924778999,0.1614652794653834,0.8924528301886793,0.9356330668089208,0.933761506462113,0.9331032739114564
513,513,0.0300016403198242,0.0010018348693847,0.0009996891021728,0.0009996891021728,0.9736842105263158,0.930059522826012,0.92769681041715,0.926781486703655,0.0263157894736842,0.1738703491328853,0.173970249531367,0.1852866166462385,0.9599578503688092,0.930059522826012,0.92769681041715,0.926781486703655
514,514,0.0230014324188232,0.0010006427764892,0.0009975433349609,0.0009999275207519,0.9736842105263158,0.9299459055982232,0.9324119834939826,0.93362088558459,0.0263157894736842,0.1672171362945732,0.1674252593214569,0.1650117141886102,0.962,0.9299459055982232,0.9324119834939826,0.93362088558459
515,515,0.0260035991668701,0.0,0.001000165939331,0.0,0.9473684210526316,0.93774517960763,0.9402496347765784,0.9432778355729512,0.0526315789473684,0.147376895128234,0.1424176738297703,0.1424800178875105,0.9255631733594516,0.93774517960763,0.9402496347765784,0.9432778355729512
516,516,0.0240023136138916,0.0010011196136474,0.0009999275207519,0.0,0.9736842105263158,0.9262981878070448,0.9268226542279704,0.9286599054999004,0.0263157894736842,0.1701746371175409,0.1698249195929468,0.1700160402576025,0.9613821138211384,0.9262981878070448,0.9268226542279704,0.9286599054999004
517,517,0.02000093460083,0.0009999275207519,0.001000165939331,0.001000165939331,0.9736842105263158,0.9321293813886188,0.9358350357925744,0.9385560975168412,0.0263157894736842,0.1612768076581457,0.1598350045947723,0.1535012673327741,0.9629268292682926,0.9321293813886188,0.9358350357925744,0.9385560975168412
518,518,0.0240030288696289,0.0,0.0,0.001000165939331,0.9736842105263158,0.9035163292982822,0.908357361697738,0.8822638703718446,0.0263157894736842,0.1693687579591404,0.1671453575535897,0.1903168980290057,0.9492656875834444,0.9035163292982822,0.908357361697738,0.8822638703718446
519,519,0.0270032882690429,0.0,0.001000165939331,0.0009987354278564,0.9473684210526316,0.9275333801968304,0.936898394164023,0.9153630753232036,0.0526315789473684,0.160930001712054,0.1510357206968695,0.1760645171365177,0.9227642276422764,0.9275333801968304,0.936898394164023,0.9153630753232036
520,520,0.0260004997253417,0.0010015964508056,0.0,0.001000165939331,1.0,0.93852548704163,0.937250246157338,0.9394234685926226,0.0,0.146758323818931,0.1481020310964536,0.1512218717393281,1.0,0.93852548704163,0.937250246157338,0.9394234685926226
521,521,0.0210013389587402,0.0019977092742919,0.0009999275207519,0.0,0.9736842105263158,0.9518557457349298,0.951806575737281,0.9403365592610528,0.0263157894736842,0.1362599024156093,0.1355455951000924,0.1539228917532623,0.9642857142857144,0.9518557457349298,0.951806575737281,0.9403365592610528
522,522,0.0540039539337158,0.001000165939331,0.0009992122650146,0.0,0.9473684210526316,0.9363764371694128,0.9333646421201716,0.9431185086412752,0.0526315789473684,0.1554213330422347,0.1560593884312541,0.1482826910378628,0.9218106995884774,0.9363764371694128,0.9333646421201716,0.9431185086412752
523,523,0.0530052185058593,0.0,0.0,0.0010006427764892,0.9473684210526316,0.9191258014443108,0.9157153850637602,0.9226518959681388,0.0526315789473684,0.1623803690682106,0.1696639001593209,0.1603263960560174,0.9201680672268908,0.9191258014443108,0.9157153850637602,0.9226518959681388
524,524,0.0209989547729492,0.0,0.0,0.0,0.9736842105263158,0.919095895104537,0.9184478021902482,0.9176430250251216,0.0263157894736842,0.1779094505655853,0.1714914776803557,0.1787614976788688,0.9583333333333334,0.919095895104537,0.9184478021902482,0.9176430250251216
525,525,0.0200011730194091,0.0,0.0,0.0,0.9736842105263158,0.9342729906543772,0.9306479362720588,0.936828415989804,0.0263157894736842,0.1639931032859324,0.1734059146497305,0.1649478548596189,0.9641509433962264,0.9342729906543772,0.9306479362720588,0.936828415989804
526,526,0.0260009765625,0.0009992122650146,0.0,0.0,0.9210526315789472,0.9185586125726466,0.914353493671042,0.92468545259262,0.0789473684210526,0.1780210887912993,0.1817361157246226,0.1735858889391273,0.8846153846153846,0.9185586125726466,0.914353493671042,0.92468545259262
527,527,0.0300023555755615,0.0,0.0,0.0,0.9736842105263158,0.907979488607985,0.9060974357733532,0.896673638010805,0.0263157894736842,0.1781837623543215,0.1791900121239118,0.1902000700783046,0.9520807061790668,0.907979488607985,0.9060974357733532,0.896673638010805
528,528,0.0269980430603027,0.0009999275207519,0.001000165939331,0.0009999275207519,0.9736842105263158,0.9181434188428944,0.9175214118371712,0.9175667894601032,0.0263157894736842,0.1909047070027296,0.1910606918418228,0.1960447500244064,0.9609053497942388,0.9181434188428944,0.9175214118371712,0.9175667894601032
529,529,0.0300023555755615,0.0,0.0,0.0010006427764892,0.9210526315789472,0.9225132156484196,0.9241689783242224,0.9278962548133112,0.0789473684210526,0.1756364892869606,0.1768254784453531,0.1693293564501744,0.8912213740458015,0.9225132156484196,0.9241689783242224,0.9278962548133112
530,530,0.0249989032745361,0.0,0.0,0.0,0.9473684210526316,0.910452860482478,0.9092439952797466,0.9127332858328792,0.0526315789473684,0.1734778028218058,0.173350352514799,0.1721826279276249,0.9129438717067584,0.910452860482478,0.9092439952797466,0.9127332858328792
531,531,0.0220017433166503,0.0009999275207519,0.001000165939331,0.0010006427764892,1.0,0.9282689964077396,0.9229346759402411,0.9293099147406564,0.0,0.1738339633662148,0.1836054410617119,0.1760113663209056,1.0,0.9282689964077396,0.9229346759402411,0.9293099147406564
532,532,0.0260024070739746,0.0,0.0,0.0,0.9736842105263158,0.9309254247476336,0.9272201598228984,0.9239819687170572,0.0263157894736842,0.1678508292024332,0.1713466619053735,0.1799506077683073,0.9629268292682926,0.9309254247476336,0.9272201598228984,0.9239819687170572
533,533,0.0199997425079345,0.0,0.001002550125122,0.0,0.9473684210526316,0.928035047279884,0.9249960294644488,0.9330379676995112,0.0526315789473684,0.1720848608240135,0.1726078357559178,0.1734003801816059,0.9201680672268908,0.928035047279884,0.9249960294644488,0.9330379676995112
534,534,0.0290002822875976,0.0009987354278564,0.0009994506835937,0.0010011196136474,0.9736842105263158,0.945316517178386,0.943525922400664,0.9424970216764632,0.0263157894736842,0.1474080959799295,0.1499354877157616,0.1550101901822388,0.9652333028362304,0.945316517178386,0.943525922400664,0.9424970216764632
535,535,0.0280029773712158,0.0,0.001000165939331,0.001000165939331,0.9210526315789472,0.9269374941630426,0.9224309672468406,0.9285747834095696,0.0789473684210526,0.1753001315019652,0.181437726662216,0.1806534731252818,0.896457765667575,0.9269374941630426,0.9224309672468406,0.9285747834095696
536,536,0.0240035057067871,0.0,0.0,0.0,1.0,0.9563798032414104,0.9542749346919124,0.9541539955264328,0.0,0.148833763941134,0.1489133260702136,0.1544397282961236,1.0,0.9563798032414104,0.9542749346919124,0.9541539955264328
537,537,0.0230016708374023,0.0,0.0,0.0,0.9473684210526316,0.9327627671076788,0.9310083417187308,0.9318813787345006,0.0526315789473684,0.1543950047575021,0.1583558962375258,0.1617285760838614,0.9227642276422764,0.9327627671076788,0.9310083417187308,0.9318813787345006
538,538,0.0240018367767334,0.0,0.0,0.0,0.9473684210526316,0.9113773916844368,0.9101456635033014,0.914551316723214,0.0526315789473684,0.1913726206299761,0.1965564401474559,0.1928798597665472,0.9252704031465092,0.9113773916844368,0.9101456635033014,0.914551316723214
539,539,0.0230016708374023,0.0009999275207519,0.001000165939331,0.0009999275207519,0.9473684210526316,0.9146972568042144,0.90938985355617,0.918164799497982,0.0526315789473684,0.1841867347055546,0.1888469388587664,0.1859213493551756,0.9192348565356004,0.9146972568042144,0.90938985355617,0.918164799497982
540,540,0.0240015983581542,0.001000165939331,0.0009999275207519,0.001000165939331,0.9473684210526316,0.9204375645150396,0.916589492165999,0.923731376182599,0.0526315789473684,0.1795657884489988,0.1900553521300513,0.1746221122467759,0.9283018867924528,0.9204375645150396,0.916589492165999,0.923731376182599
541,541,0.0230014324188232,0.001000165939331,0.0,0.0009996891021728,0.9473684210526316,0.9063226481066604,0.9070946584416166,0.9003130836840127,0.0526315789473684,0.155510781347162,0.1611054650130252,0.1667566341971882,0.8950276243093922,0.9063226481066604,0.9070946584416166,0.9003130836840127
542,542,0.0460031032562255,0.0009996891021728,0.0,0.0010013580322265,1.0,0.9510314649827644,0.9453254168910992,0.954380887370038,0.0,0.1351149710044752,0.1464114256142608,0.1328958753532801,1.0,0.9510314649827644,0.9453254168910992,0.954380887370038
543,543,0.0260012149810791,0.0009989738464355,0.001000165939331,0.0010004043579101,0.9473684210526316,0.9231801163698268,0.92126296074929,0.9300386282458212,0.0526315789473684,0.1601199524394608,0.1582430284814245,0.1507511905236749,0.9104829210836278,0.9231801163698268,0.92126296074929,0.9300386282458212
544,544,0.0160009860992431,0.0,0.001000165939331,0.0010008811950683,0.9736842105263158,0.9418588760530788,0.9379570678825022,0.9434119119592768,0.0263157894736842,0.1483417009451913,0.1574074721490533,0.1454375303563714,0.9641509433962264,0.9418588760530788,0.9379570678825022,0.9434119119592768
545,545,0.0240023136138916,0.0010004043579101,0.0,0.0009982585906982,0.9736842105263158,0.9382069851482894,0.9374207924787128,0.9382562545748772,0.0263157894736842,0.1518758484850907,0.1545434066719184,0.1618464916537999,0.9600840336134454,0.9382069851482894,0.9374207924787128,0.9382562545748772
546,546,0.0240027904510498,0.0009996891021728,0.0009996891021728,0.0010006427764892,0.8947368421052632,0.9226982894083406,0.9203119549735104,0.9281278458778488,0.1052631578947368,0.1582887443455591,0.1626263337608059,0.1539727219051256,0.8517073170731707,0.9226982894083406,0.9203119549735104,0.9281278458778488
547,547,0.0380017757415771,0.0,0.001000165939331,0.0009999275207519,0.9736842105263158,0.8732544697168165,0.8774425433109035,0.8790302448801127,0.0263157894736842,0.2194424352298332,0.2179375585007414,0.2164346214978134,0.953939393939394,0.8732544697168165,0.8774425433109035,0.8790302448801127
548,548,0.0270032882690429,0.001000165939331,0.0010004043579101,0.0009989738464355,0.9736842105263158,0.9450859081742956,0.9431758785989872,0.9440976497306408,0.0263157894736842,0.1389700262903132,0.1427328173904764,0.1416525468860379,0.95978835978836,0.9450859081742956,0.9431758785989872,0.9440976497306408
549,549,0.0270004272460937,0.0009992122650146,0.0009999275207519,0.0010011196136474,1.0,0.8901742635949281,0.8907468477292405,0.8961772618955748,0.0,0.1804144317208339,0.1831995879817644,0.1845190687041583,1.0,0.8901742635949281,0.8907468477292405,0.8961772618955748
550,550,0.0280041694641113,0.0,0.001000165939331,0.0009989738464355,0.9210526315789472,0.9196630453157586,0.9121343024591232,0.9220984359973108,0.0789473684210526,0.1732023684930126,0.1797048266447498,0.1729477921955505,0.8887804878048781,0.9196630453157586,0.9121343024591232,0.9220984359973108
551,551,0.0240008831024169,0.0,0.0,0.0,0.9736842105263158,0.8994108575444892,0.8897574266351324,0.9037001696470904,0.0263157894736842,0.1986956893087568,0.2092292671950143,0.1950092023538099,0.95662100456621,0.8994108575444892,0.8897574266351324,0.9037001696470904
552,552,0.0280008316040039,0.0,0.0,0.0,0.9736842105263158,0.948474823013831,0.9508189188389,0.949577500582903,0.0263157894736842,0.1414568353536556,0.1350977653862944,0.1406241250054429,0.9641509433962264,0.948474823013831,0.9508189188389,0.949577500582903
553,553,0.0230028629302978,0.0,0.0,0.0,0.9736842105263158,0.9374228013155834,0.9378547910403524,0.9318315984567824,0.0263157894736842,0.1582004222718698,0.1570336194528359,0.1648769992633862,0.9629268292682926,0.9374228013155834,0.9378547910403524,0.9318315984567824
554,554,0.0230016708374023,0.0,0.0,0.0,0.9736842105263158,0.9484469504655848,0.9489248552206916,0.9442564716440284,0.0263157894736842,0.1374765113440514,0.1347938942273361,0.1433501182721635,0.9626352015732548,0.9484469504655848,0.9489248552206916,0.9442564716440284
555,555,0.0280020236968994,0.0,0.0,0.0009999275207519,0.9736842105263158,0.9035741292963424,0.8947049184088246,0.904795574159742,0.0263157894736842,0.1775680574352779,0.1875289067463474,0.1774336609840734,0.9564719358533792,0.9035741292963424,0.8947049184088246,0.904795574159742
556,556,0.025001049041748,0.0009994506835937,0.0010004043579101,0.0,1.0,0.9603782880723144,0.9607736683411128,0.9550946786919106,0.0,0.1298954237118374,0.1284949532777734,0.1456675195178094,1.0,0.9603782880723144,0.9607736683411128,0.9550946786919106
557,557,0.0350010395050048,0.0009987354278564,0.0009999275207519,0.001000165939331,0.9210526315789472,0.9191177218794936,0.9194759221754748,0.9182557387386948,0.0789473684210526,0.1952235581982148,0.1932210643909186,0.2052008830012613,0.903143585386576,0.9191177218794936,0.9194759221754748,0.9182557387386948
558,558,0.0240013599395751,0.0,0.0,0.0,0.9736842105263158,0.9214049148801308,0.9189707694561547,0.923910642560266,0.0263157894736842,0.1592568237591632,0.165386654486974,0.1598095092681273,0.9551886792452832,0.9214049148801308,0.9189707694561547,0.923910642560266
559,559,0.0249991416931152,0.0,0.0,0.0,0.9473684210526316,0.9199447031867032,0.9149421816691192,0.9254326858777564,0.0526315789473684,0.1747040475804695,0.1771989506430993,0.1732975734304274,0.9227642276422764,0.9199447031867032,0.9149421816691192,0.9254326858777564
560,560,0.0280070304870605,0.0,0.0,0.0,0.9473684210526316,0.945412275514009,0.9409974519270942,0.9494866247172852,0.0526315789473684,0.1426167504017036,0.1466576610106218,0.1442726496571337,0.9283018867924528,0.945412275514009,0.9409974519270942,0.9494866247172852
561,561,0.0220003128051757,0.0,0.0,0.0,0.9473684210526316,0.9039541123492368,0.9064538485970032,0.9049786293366732,0.0526315789473684,0.195566637342559,0.1911199470669455,0.1906849517237329,0.9151785714285714,0.9039541123492368,0.9064538485970032,0.9049786293366732
562,562,0.0230014324188232,0.0,0.0,0.0,0.9473684210526316,0.9120574392235604,0.9080034587727772,0.9139942297223892,0.0526315789473684,0.1754787763205435,0.1818543236169001,0.1784730565591863,0.9151785714285714,0.9120574392235604,0.9080034587727772,0.9139942297223892
563,563,0.0200018882751464,0.0,0.0,0.0,0.9473684210526316,0.9345428713680493,0.9313207596768148,0.927777492067402,0.0526315789473684,0.1580464406163544,0.1623922919120108,0.17080278399681,0.9252704031465092,0.9345428713680493,0.9313207596768148,0.927777492067402
564,564,0.0219995975494384,0.0,0.0,0.0,1.0,0.9323185074510232,0.936994339402757,0.9338516646725152,0.0,0.1670457718087785,0.1588699705969915,0.1718292808140198,1.0,0.9323185074510232,0.936994339402757,0.9338516646725152
565,565,0.0280025005340576,0.0010018348693847,0.0009994506835937,0.0009999275207519,0.9473684210526316,0.9082733331560804,0.9077700095588892,0.9018867974218672,0.0526315789473684,0.1799498842751124,0.1806200910974342,0.183577482845288,0.908653846153846,0.9082733331560804,0.9077700095588892,0.9018867974218672
566,566,0.02699875831604,0.0010008811950683,0.0009989738464355,0.0009992122650146,0.9473684210526316,0.9085975485743556,0.9009209898462812,0.9133350862013048,0.0526315789473684,0.1785653902744098,0.1851745307421548,0.1766215956195437,0.9090909090909092,0.9085975485743556,0.9009209898462812,0.9133350862013048
567,567,0.0229990482330322,0.0,0.0,0.0009999275207519,0.9736842105263158,0.9110569974061452,0.908100338056182,0.903537612105819,0.0263157894736842,0.1815000280285608,0.1867960462855908,0.1917382325569744,0.955241460541814,0.9110569974061452,0.908100338056182,0.903537612105819
